SAT,WL(um),PW(cm),PHASE,COD,VZA(deg),SZA(deg),Reff(um),Topdown(W/m2),L30(W/m2/sr),L150(W/m2/sr),R30,R150
GOES13,3.9,6,ice,50,20,15,17.0,3138.464,29.75673866,29.49944305,0.029786402383155,0.029528850281816
GOES13,3.9,6,ice,50,20,15,17.5,3138.464,28.68252754,28.42879868,0.028711120409873,0.028457138614135
GOES13,3.9,6,ice,50,20,15,18.0,3138.464,27.49995995,27.25026512,0.027527373948828,0.02727743020451
GOES13,3.9,6,ice,50,20,15,18.5,3138.464,26.27457237,26.02820015,0.026300764811642,0.026054146989548
GOES13,3.9,6,ice,50,20,15,19.0,3138.464,25.00416565,24.76025963,0.02502909165604,0.024784942492437
GOES13,3.9,6,ice,50,20,15,19.5,3138.464,23.68642235,23.44394302,0.023710034731826,0.023467313680453
GOES13,3.9,6,ice,50,20,15,20.0,3138.464,22.31886864,22.07657242,0.022341117742902,0.022098579984067
GOES13,3.9,6,ice,50,20,15,21.0,3138.464,20.73300362,20.49312019,0.02075367181508,0.020513549251493
GOES13,3.9,6,ice,50,20,15,22.0,3138.464,19.05547905,18.81570816,0.019074474964223,0.018834465052824
GOES13,3.9,6,ice,50,20,15,23.0,3138.464,17.55645943,17.31607819,0.017573961010334,0.017333340140493
GOES13,3.9,6,ice,50,20,15,24.0,3138.464,16.26059341,16.019701,0.016276803175014,0.016035670625601
GOES13,3.9,6,ice,50,20,15,25.0,3138.464,14.89578247,14.65214252,0.014910631690287,0.014666748861922
GOES13,3.9,6,ice,50,20,15,26.0,3138.464,13.98810196,13.74493504,0.014002046337062,0.013758637010249
GOES13,3.9,6,ice,50,20,15,27.0,3138.464,13.03481293,12.79108334,0.013047806997884,0.012803834440159
GOES13,3.9,6,ice,50,20,15,28.0,3138.464,12.15843391,11.91471672,0.012170554338305,0.011926594192941
GOES13,3.9,6,ice,50,20,15,29.0,3138.464,11.36941624,11.12660027,0.011380750116996,0.011137692090036
GOES13,3.9,6,ice,50,20,15,30.0,3138.464,10.54406548,10.30124187,0.01055457658617,0.010311510911594
GOES13,3.9,6,ice,50,20,15,31.0,3138.464,10.12456036,9.886969566,0.010134653272366,0.009896825630248
GOES13,3.9,6,ice,50,20,15,32.0,3138.464,9.686232567,9.453977585,0.009695888521726,0.009463402010741
GOES13,3.9,6,ice,50,20,15,33.0,3138.464,9.254445076,9.026467323,0.009263670592944,0.009035465574818
GOES13,3.9,6,ice,50,20,15,34.0,3138.464,8.831628799,8.606754303,0.008840432821332,0.008615334153763
GOES13,3.9,6,ice,50,20,15,35.0,3138.464,8.39133358,8.169521332,0.008399698683416,0.008177665316523
GOES13,3.9,6,ice,50,20,15,36.0,3138.464,8.189758301,7.975201607,0.008197922459234,0.007983151879215
GOES13,3.9,6,ice,50,20,15,37.0,3138.464,7.97951889,7.772546291,0.007987473466003,0.007780294541372
GOES13,3.9,6,ice,50,20,15,38.0,3138.464,7.745426655,7.54437685,0.007753147870508,0.007551897644157
GOES13,3.9,6,ice,50,20,15,39.0,3138.464,7.487268448,7.2903018,0.007494732312269,0.007297569313311
GOES13,3.9,6,ice,50,20,15,40.0,3138.464,7.219231606,7.026472092,0.007226428271273,0.007033476600299
GOES13,3.9,6,ice,50,20,15,41.0,3138.464,7.075919151,6.88982439,0.007082972951793,0.006896692677739
GOES13,3.9,6,ice,50,20,15,42.0,3138.464,6.926329136,6.747218132,0.006933233814376,0.006753944259249
GOES13,3.9,6,ice,50,20,15,43.0,3138.464,6.783376694,6.609459877,0.006790138866784,0.006616048676607
GOES13,3.9,6,ice,50,20,15,44.0,3138.464,6.649003029,6.478315353,0.006655631248153,0.006484773418023
GOES13,3.9,6,ice,50,20,15,45.0,3138.464,6.51043129,6.343080997,0.00651692137057,0.006349404250391
GOES13,3.9,6,ice,50,20,15,46.0,3138.464,6.43286705,6.270310879,0.006439279808785,0.006276561589743
GOES13,3.9,6,ice,50,20,15,47.0,3138.464,6.35248518,6.194909096,0.006358817808178,0.006201084640655
GOES13,3.9,6,ice,50,20,15,48.0,3138.464,6.225143909,6.071304798,0.006231349593959,0.006077357124728
GOES13,3.9,6,ice,50,20,15,49.0,3138.464,6.049251556,5.897786617,0.006055281898421,0.005903665967941
GOES13,3.9,6,ice,50,20,15,50.0,3138.464,5.868096828,5.719062328,0.005873946581958,0.00572476351332
GOES13,3.9,6,ice,50,20,15,55.0,3138.464,5.901433945,5.782597542,0.005907316931868,0.005788362063931
GOES13,3.9,6,ice,50,20,15,60.0,3138.464,5.951879025,5.858165264,0.005957812299263,0.005864005117439
GOES13,3.9,6,ice,50,20,20,5.0,3053.227,107.4466476,106.3296585,0.110556338835275,0.109407022144869
GOES13,3.9,6,ice,50,20,20,5.5,3053.227,101.8156891,100.7527161,0.10476241068769,0.103668673416349
GOES13,3.9,6,ice,50,20,20,6.0,3053.227,95.78935242,94.77285767,0.098561661433885,0.097515747573234
GOES13,3.9,6,ice,50,20,20,6.5,3053.227,89.33123016,88.34798431,0.091916629980933,0.090904927300775
GOES13,3.9,6,ice,50,20,20,7.0,3053.227,82.40332794,81.43101501,0.08478822232597,0.083787768983366
GOES13,3.9,6,ice,50,20,20,7.5,3053.227,74.96799469,73.96949768,0.077137697712113,0.076110302477089
GOES13,3.9,6,ice,50,20,20,8.0,3053.227,71.45339203,70.47492218,0.073521376391444,0.07251458793696
GOES13,3.9,6,ice,50,20,20,8.5,3053.227,67.74356079,66.78011322,0.069704176239067,0.068712844835267
GOES13,3.9,6,ice,50,20,20,9.0,3053.227,63.82400513,62.86837387,0.06567118188038,0.064687893004067
GOES13,3.9,6,ice,50,20,20,9.5,3053.227,59.67941284,58.72130585,0.061406637943624,0.060420801685417
GOES13,3.9,6,ice,50,20,20,10.0,3053.227,55.29390717,54.31863785,0.056894208178281,0.055890712882653
GOES13,3.9,6,ice,50,20,20,10.5,3053.227,53.02636719,52.06306458,0.054561041681689,0.053569859433281
GOES13,3.9,6,ice,50,20,20,11.0,3053.227,50.6366272,49.68305969,0.052102138496118,0.051120973098288
GOES13,3.9,6,ice,50,20,20,11.5,3053.227,48.11527252,47.16836166,0.049507811464494,0.048533495371593
GOES13,3.9,6,ice,50,20,20,12.0,3053.227,45.45206451,44.50759506,0.046767525622925,0.045795721598638
GOES13,3.9,6,ice,50,20,20,12.5,3053.227,42.6359024,41.68814468,0.043869858925986,0.042894671463496
GOES13,3.9,6,ice,50,20,20,13.0,3053.227,41.02618408,40.07863998,0.042213552582416,0.041238584922457
GOES13,3.9,6,ice,50,20,20,13.5,3053.227,39.34993362,38.40030289,0.040488788544002,0.039511673863374
GOES13,3.9,6,ice,50,20,20,14.0,3053.227,37.60332108,36.64878464,0.038691626025679,0.037709463655345
GOES13,3.9,6,ice,50,20,20,14.5,3053.227,35.78227234,34.81935501,0.036817872995389,0.035827087177649
GOES13,3.9,6,ice,50,20,20,15.0,3053.227,33.88248444,32.90689468,0.034863101958051,0.033859276948337
GOES13,3.9,6,ice,50,20,20,15.5,3053.227,32.94553375,31.97503662,0.033899034299643,0.032900449309421
GOES13,3.9,6,ice,50,20,20,16.0,3053.227,31.98018074,31.01422691,0.032905742309123,0.031911832109838
GOES13,3.9,6,ice,50,20,20,16.5,3053.227,30.98519325,30.02312851,0.031881958165659,0.030892049613343
GOES13,3.9,6,ice,50,20,20,17.0,3053.227,29.95928001,29.00033379,0.030826353227669,0.029839653450699
GOES13,3.9,6,ice,50,20,20,17.5,3053.227,28.90108109,27.94434166,0.029737528206434,0.028753099087772
GOES13,3.9,6,ice,50,20,20,18.0,3053.227,27.73493767,26.78227425,0.028537634585258,0.027557399443352
GOES13,3.9,6,ice,50,20,20,18.5,3053.227,26.52675819,25.57697296,0.027294488308029,0.026317214655904
GOES13,3.9,6,ice,50,20,20,19.0,3053.227,25.27441406,24.32606697,0.026005899179682,0.025030105289808
GOES13,3.9,6,ice,50,20,20,19.5,3053.227,23.9756794,23.02702522,0.024669576899413,0.023693467031825
GOES13,3.9,6,ice,50,20,20,20.0,3053.227,22.62818527,21.67712021,0.023283083966014,0.022304493443402
GOES13,3.9,6,ice,50,20,20,21.0,3053.227,21.05010986,20.11685181,0.021659336332816,0.020699068185776
GOES13,3.9,6,ice,50,20,20,22.0,3053.227,19.38020134,18.46361351,0.019941097781081,0.018997982318949
GOES13,3.9,6,ice,50,20,20,23.0,3053.227,17.88303375,16.98644066,0.01840059957969,0.017478057539808
GOES13,3.9,6,ice,50,20,20,24.0,3053.227,16.58267784,15.71078491,0.017062609127651,0.016165482112986
GOES13,3.9,6,ice,50,20,20,25.0,3053.227,15.21212959,14.36501408,0.01565239484827,0.01478076235486
GOES13,3.9,6,ice,50,20,20,26.0,3053.227,14.29083824,13.47468281,0.01470443973816,0.013864663362845
GOES13,3.9,6,ice,50,20,20,27.0,3053.227,13.3225069,12.53863049,0.013708083219636,0.012901520074813
GOES13,3.9,6,ice,50,20,20,28.0,3053.227,12.43198586,11.67877865,0.01279178896535,0.012016782640053
GOES13,3.9,6,ice,50,20,20,29.0,3053.227,11.63010788,10.90568733,0.011966703254054,0.01122131672433
GOES13,3.9,6,ice,50,20,20,30.0,3053.227,10.79075623,10.0961237,0.011103059320138,0.010388322927072
GOES13,3.9,6,ice,50,20,20,31.0,3053.227,10.35933781,9.690918922,0.010659154907235,0.009971390824164
GOES13,3.9,6,ice,50,20,20,32.0,3053.227,9.908424377,9.267413139,0.010195191262043,0.009535628053618
GOES13,3.9,6,ice,50,20,20,33.0,3053.227,9.465024948,8.848999977,0.009738959089082,0.009105105293304
GOES13,3.9,6,ice,50,20,20,34.0,3053.227,9.031704903,8.437930107,0.009293098014873,0.008682138352522
GOES13,3.9,6,ice,50,20,20,35.0,3053.227,8.580358505,8.009714127,0.008828688873927,0.008241529063754
GOES13,3.9,6,ice,50,20,20,36.0,3053.227,8.370862961,7.820135117,0.008613130167683,0.008046463310342
GOES13,3.9,6,ice,50,20,20,37.0,3053.227,8.152338982,7.622416973,0.008388281727964,0.00784302286236
GOES13,3.9,6,ice,50,20,20,38.0,3053.227,7.910508633,7.399418354,0.008139452391713,0.007613570278844
GOES13,3.9,6,ice,50,20,20,39.0,3053.227,7.645227432,7.1507411,0.007866493495372,0.007357695876357
GOES13,3.9,6,ice,50,20,20,40.0,3053.227,7.369778156,6.892515182,0.00758307224241,0.007091996455071
GOES13,3.9,6,ice,50,20,20,41.0,3053.227,7.219901085,6.759269238,0.007428857470565,0.006954894143716
GOES13,3.9,6,ice,50,20,20,42.0,3053.227,7.063457966,6.620204449,0.00726788661797,0.006811804579955
GOES13,3.9,6,ice,50,20,20,43.0,3053.227,6.914684296,6.485671997,0.007114807181453,0.00667337852684
GOES13,3.9,6,ice,50,20,20,44.0,3053.227,6.775638103,6.357391834,0.006971736751892,0.006541385714749
GOES13,3.9,6,ice,50,20,20,45.0,3053.227,6.632249355,6.225108147,0.006824198086301,0.006405273509771
GOES13,3.9,6,ice,50,20,20,46.0,3053.227,6.550487995,6.154221058,0.006740070411574,0.006332334826196
GOES13,3.9,6,ice,50,20,20,47.0,3053.227,6.46575737,6.080766201,0.006652887536199,0.006256754058987
GOES13,3.9,6,ice,50,20,20,48.0,3053.227,6.334003448,5.959868908,0.006517320428533,0.006132357789883
GOES13,3.9,6,ice,50,20,20,49.0,3053.227,6.153666019,5.789841652,0.00633176372341,0.005957409651942
GOES13,3.9,6,ice,50,20,20,50.0,3053.227,5.967953682,5.614711285,0.006140676551182,0.005777210710171
GOES13,3.9,6,ice,50,20,20,55.0,3053.227,5.983317375,5.680306435,0.006156484895947,0.005844704296908
GOES13,3.9,6,ice,50,20,20,60.0,3053.227,6.022119522,5.756361008,0.006196410043981,0.00592296002038
GOES13,3.9,6,ice,50,20,25,5.0,2944.754,105.4841919,103.6850357,0.112535159929453,0.110615741227388
GOES13,3.9,6,ice,50,20,25,5.5,2944.754,99.99556732,98.26532745,0.106679654627876,0.104833758887675
GOES13,3.9,6,ice,50,20,25,6.0,2944.754,94.12030029,92.44981384,0.10041166221176,0.098629514039369
GOES13,3.9,6,ice,50,20,25,6.5,2944.754,87.82318878,86.19623566,0.093693627612384,0.091957922704766
GOES13,3.9,6,ice,50,20,25,7.0,2944.754,81.06797028,79.45698547,0.086486864394474,0.084768195179952
GOES13,3.9,6,ice,50,20,25,7.5,2944.754,73.81958008,72.1785202,0.078753963988303,0.077003209370733
GOES13,3.9,6,ice,50,20,25,8.0,2944.754,70.38375854,68.77600861,0.075088478956579,0.073373260853845
GOES13,3.9,6,ice,50,20,25,8.5,2944.754,66.75689697,65.17761993,0.07121918404641,0.069534342070868
GOES13,3.9,6,ice,50,20,25,9.0,2944.754,62.92502594,61.36700058,0.067131176057508,0.065469006305779
GOES13,3.9,6,ice,50,20,25,9.5,2944.754,58.87351608,57.32617188,0.062808847736663,0.061158073114642
GOES13,3.9,6,ice,50,20,25,10.0,2944.754,54.5873909,53.03538895,0.058236221507832,0.056580477793934
GOES13,3.9,6,ice,50,20,25,10.5,2944.754,52.36442947,50.84329987,0.055864668808455,0.054241861070859
GOES13,3.9,6,ice,50,20,25,11.0,2944.754,50.02161407,48.53052902,0.053365250639957,0.051774495745335
GOES13,3.9,6,ice,50,20,25,11.5,2944.754,47.54980087,46.08725357,0.050728211963665,0.049167902391725
GOES13,3.9,6,ice,50,20,25,12.0,2944.754,44.93906784,43.50263977,0.047942967523032,0.04641052309062
GOES13,3.9,6,ice,50,20,25,12.5,2944.754,42.1787262,40.76473236,0.044998114059,0.04348960344658
GOES13,3.9,6,ice,50,20,25,13.0,2944.754,40.59911728,39.19929123,0.043312918019325,0.041819522226337
GOES13,3.9,6,ice,50,20,25,13.5,2944.754,38.95433807,37.56710434,0.04155819545747,0.040078233703456
GOES13,3.9,6,ice,50,20,25,14.0,2944.754,37.24070358,35.86402512,0.039730015064567,0.03826131413529
GOES13,3.9,6,ice,50,20,25,14.5,2944.754,35.45429611,34.08555603,0.03782419726652,0.036363965349014
GOES13,3.9,6,ice,50,20,25,15.0,2944.754,33.59102249,32.22685623,0.035836375290144,0.034381022924313
GOES13,3.9,6,ice,50,20,25,15.5,2944.754,32.66884613,31.31962585,0.034852557124725,0.033413149785531
GOES13,3.9,6,ice,50,20,25,16.0,2944.754,31.71872139,30.38427353,0.033838922402376,0.032415274928402
GOES13,3.9,6,ice,50,20,25,16.5,2944.754,30.73944855,29.4195118,0.032794191209209,0.031386024823492
GOES13,3.9,6,ice,50,20,25,17.0,2944.754,29.72976875,28.42399597,0.031717020538192,0.030323964896565
GOES13,3.9,6,ice,50,20,25,17.5,2944.754,28.68836021,27.3962841,0.030606000256481,0.029227556822817
GOES13,3.9,6,ice,50,20,25,18.0,2944.754,27.54122734,26.26405525,0.029382188624989,0.028019645453195
GOES13,3.9,6,ice,50,20,25,18.5,2944.754,26.35284805,25.08981705,0.02811437350456,0.026766916667468
GOES13,3.9,6,ice,50,20,25,19.0,2944.754,25.12117195,23.87129974,0.026800367449263,0.025466948986171
GOES13,3.9,6,ice,50,20,25,19.5,2944.754,23.84405136,22.60607719,0.025437879219926,0.02411715410747
GOES13,3.9,6,ice,50,20,25,20.0,2944.754,22.5192337,21.29155922,0.024024505665462,0.022714768713796
GOES13,3.9,6,ice,50,20,25,21.0,2944.754,20.96228218,19.76851654,0.022363481533318,0.021089920018593
GOES13,3.9,6,ice,50,20,25,22.0,2944.754,19.31477737,18.15484047,0.020605851181903,0.019368379649929
GOES13,3.9,6,ice,50,20,25,23.0,2944.754,17.83652496,16.71176338,0.019028786710166,0.017828841751514
GOES13,3.9,6,ice,50,20,25,24.0,2944.754,16.55103683,15.46386051,0.017657371622357,0.016497524266663
GOES13,3.9,6,ice,50,20,25,25.0,2944.754,15.19609737,14.14733696,0.016211862811232,0.015092999232328
GOES13,3.9,6,ice,50,20,25,26.0,2944.754,14.28130722,13.27311516,0.015235924578424,0.014160341093656
GOES13,3.9,6,ice,50,20,25,27.0,2944.754,13.31965446,12.35387135,0.014209991258995,0.013179651501128
GOES13,3.9,6,ice,50,20,25,28.0,2944.754,12.43537807,11.50921535,0.013266606442957,0.012278535453944
GOES13,3.9,6,ice,50,20,25,29.0,2944.754,11.6392746,10.749547,0.012417288363128,0.011468087957303
GOES13,3.9,6,ice,50,20,25,30.0,2944.754,10.80584717,9.953948975,0.011528151446636,0.010619309108356
GOES13,3.9,6,ice,50,20,25,31.0,2944.754,10.374897,9.554091454,0.011068394914126,0.010192723576778
GOES13,3.9,6,ice,50,20,25,32.0,2944.754,9.924419403,9.136129379,0.010587805666487,0.009746823313361
GOES13,3.9,6,ice,50,20,25,33.0,2944.754,9.48180294,8.72369957,0.0101156030212,0.009306825113825
GOES13,3.9,6,ice,50,20,25,34.0,2944.754,9.04966259,8.319057465,0.009654576752493,0.008875135178299
GOES13,3.9,6,ice,50,20,25,35.0,2944.754,8.599523544,7.897491932,0.009174348685901,0.008425390587925
GOES13,3.9,6,ice,50,20,25,36.0,2944.754,8.388395309,7.709329128,0.008949107829775,0.008224650260304
GOES13,3.9,6,ice,50,20,25,37.0,2944.754,8.168147087,7.513080597,0.008714137371733,0.008015283724672
GOES13,3.9,6,ice,50,20,25,38.0,2944.754,7.925467491,7.292569637,0.008455236140605,0.007780032966214
GOES13,3.9,6,ice,50,20,25,39.0,2944.754,7.660275936,7.047442436,0.00817231816478,0.007518520522779
GOES13,3.9,6,ice,50,20,25,40.0,2944.754,7.384913921,6.792886734,0.007878549896394,0.007246949341168
GOES13,3.9,6,ice,50,20,25,41.0,2944.754,7.233420372,6.660578251,0.007716929937442,0.007105796851622
GOES13,3.9,6,ice,50,20,25,42.0,2944.754,7.075282097,6.522491932,0.007548221093514,0.006958480313354
GOES13,3.9,6,ice,50,20,25,43.0,2944.754,6.925309658,6.389182568,0.007388223921389,0.006816260040082
GOES13,3.9,6,ice,50,20,25,44.0,2944.754,6.785607338,6.262361526,0.007239183362415,0.006680961793143
GOES13,3.9,6,ice,50,20,25,45.0,2944.754,6.64153862,6.131578922,0.007085484538649,0.006541437178203
GOES13,3.9,6,ice,50,20,25,46.0,2944.754,6.558287144,6.06122303,0.006996668214636,0.006466378428493
GOES13,3.9,6,ice,50,20,25,47.0,2944.754,6.472011089,5.988321304,0.006904625137161,0.006388603671472
GOES13,3.9,6,ice,50,20,25,48.0,2944.754,6.339577675,5.868970394,0.006763339365747,0.006261274888811
GOES13,3.9,6,ice,50,20,25,49.0,2944.754,6.159486771,5.701524734,0.006571210494886,0.006082636518567
GOES13,3.9,6,ice,50,20,25,50.0,2944.754,5.974038601,5.529053211,0.006373366257814,0.005898636337359
GOES13,3.9,6,ice,50,20,25,55.0,2944.754,5.978058338,5.587213516,0.006377654689455,0.005960684300252
GOES13,3.9,6,ice,50,20,25,60.0,2944.754,6.008993626,5.656448364,0.006410657810775,0.00603454707108
GOES13,3.9,6,ice,50,20,30,5.0,2813.869,103.3055954,100.676918,0.115337316550045,0.112402484257392
GOES13,3.9,6,ice,50,20,30,5.5,2813.869,97.97206116,95.43828583,0.109382600112978,0.106553722875774
GOES13,3.9,6,ice,50,20,30,6.0,2813.869,92.25661469,89.81015778,0.103001491169336,0.100270102090534
GOES13,3.9,6,ice,50,20,30,6.5,2813.869,86.12326813,83.74925995,0.096153810451145,0.093503308008476
GOES13,3.9,6,ice,50,20,30,7.0,2813.869,79.5344696,77.20613098,0.088797632513284,0.086198118639801
GOES13,3.9,6,ice,50,20,30,7.5,2813.869,72.45317841,70.12399292,0.080891602637538,0.078291143261415
GOES13,3.9,6,ice,50,20,30,8.0,2813.869,69.09284973,66.83073425,0.077139905634325,0.074614327729476
GOES13,3.9,6,ice,50,20,30,8.5,2813.869,65.54219818,63.34575653,0.073175719375143,0.070723464152289
GOES13,3.9,6,ice,50,20,30,9.0,2813.869,61.7866745,59.65274811,0.068982800087333,0.066600341106433
GOES13,3.9,6,ice,50,20,30,9.5,2813.869,57.81085587,55.73370361,0.064543928697082,0.062224856174373
GOES13,3.9,6,ice,50,20,30,10.0,2813.869,53.59865189,51.56871033,0.059841140799355,0.057574777478208
GOES13,3.9,6,ice,50,20,30,10.5,2813.869,51.41419601,49.45058823,0.057402267296467,0.055209963469892
GOES13,3.9,6,ice,50,20,30,11.0,2813.869,49.11023331,47.21550369,0.054829968339954,0.052714564724956
GOES13,3.9,6,ice,50,20,30,11.5,2813.869,46.67737961,44.85391998,0.052113766799946,0.050077933796446
GOES13,3.9,6,ice,50,20,30,12.0,2813.869,44.10536957,42.35533524,0.049242201760272,0.047288345701352
GOES13,3.9,6,ice,50,20,30,12.5,2813.869,41.38305283,39.70817566,0.046202824208891,0.044332878659564
GOES13,3.9,6,ice,50,20,30,13.0,2813.869,39.82725906,38.19167709,0.044465831378616,0.042639757634139
GOES13,3.9,6,ice,50,20,30,13.5,2813.869,38.20640182,36.6102829,0.042656197313312,0.040874182772718
GOES13,3.9,6,ice,50,20,30,14.0,2813.869,36.5166893,34.95994186,0.040769688581203,0.039031631009582
GOES13,3.9,6,ice,50,20,30,14.5,2813.869,34.75409317,33.23627472,0.038801807683672,0.037107213055421
GOES13,3.9,6,ice,50,20,30,15.0,2813.869,32.9143486,31.43456078,0.036747793077593,0.03509565840317
GOES13,3.9,6,ice,50,20,30,15.5,2813.869,32.00656128,30.55508232,0.035734278242491,0.03411374948384
GOES13,3.9,6,ice,50,20,30,16.0,2813.869,31.07106972,29.6482811,0.03468983253006,0.033101335597117
GOES13,3.9,6,ice,50,20,30,16.5,2813.869,30.10667801,28.71291351,0.033613120745923,0.032057028293135
GOES13,3.9,6,ice,50,20,30,17.0,2813.869,29.1121254,27.74766731,0.032502735303962,0.030979362498876
GOES13,3.9,6,ice,50,20,30,17.5,2813.869,28.08608818,26.75114822,0.031357198325282,0.029866781546349
GOES13,3.9,6,ice,50,20,30,18.0,2813.869,26.95711136,25.65144157,0.030096732651939,0.028638995059934
GOES13,3.9,6,ice,50,20,30,18.5,2813.869,25.78731155,24.51078987,0.028790689446208,0.027365494765135
GOES13,3.9,6,ice,50,20,30,19.0,2813.869,24.57466507,23.32696724,0.027436809335595,0.026043795539776
GOES13,3.9,6,ice,50,20,30,19.5,2813.869,23.31703568,22.09760284,0.02603270727805,0.024671250418584
GOES13,3.9,6,ice,50,20,30,20.0,2813.869,22.01218987,20.82016182,0.02457588963275,0.023245029324486
GOES13,3.9,6,ice,50,20,30,21.0,2813.869,20.48508453,19.33778381,0.02287092649573,0.021590002787693
GOES13,3.9,6,ice,50,20,30,22.0,2813.869,18.86948586,17.76686287,0.021067163451743,0.019836120967156
GOES13,3.9,6,ice,50,20,30,23.0,2813.869,17.42236328,16.36093903,0.019451498448798,0.018266453009177
GOES13,3.9,6,ice,50,20,30,24.0,2813.869,16.16703415,15.14395332,0.018049964556266,0.016907728290272
GOES13,3.9,6,ice,50,20,30,25.0,2813.869,14.84459114,13.85977554,0.016573500213041,0.015473985824098
GOES13,3.9,6,ice,50,20,30,26.0,2813.869,13.95518494,13.00535965,0.01558050729689,0.014520058443991
GOES13,3.9,6,ice,50,20,30,27.0,2813.869,13.02072906,12.10680676,0.014537217887286,0.013516853547783
GOES13,3.9,6,ice,50,20,30,28.0,2813.869,12.16172028,11.2808075,0.013578162695798,0.012594652405126
GOES13,3.9,6,ice,50,20,30,29.0,2813.869,11.38848877,10.53754616,0.012714875019172,0.01176482544252
GOES13,3.9,6,ice,50,20,30,30.0,2813.869,10.57939911,9.759032249,0.011811552891542,0.010895640138046
GOES13,3.9,6,ice,50,20,30,31.0,2813.869,10.16128254,9.366988182,0.011344739424157,0.010457935767029
GOES13,3.9,6,ice,50,20,30,32.0,2813.869,9.724311829,8.957168579,0.010856875925355,0.010000385591778
GOES13,3.9,6,ice,50,20,30,33.0,2813.869,9.294646263,8.553072929,0.010377168381882,0.009549226022734
GOES13,3.9,6,ice,50,20,30,34.0,2813.869,8.874796867,8.156927109,0.009908420270975,0.009106942178723
GOES13,3.9,6,ice,50,20,30,35.0,2813.869,8.437548637,7.744171619,0.009420246931291,0.008646114181715
GOES13,3.9,6,ice,50,20,30,36.0,2813.869,8.232227325,7.559071541,0.00919101240566,0.008439456002097
GOES13,3.9,6,ice,50,20,30,37.0,2813.869,8.018043518,7.366017342,0.008951883194389,0.008223917306684
GOES13,3.9,6,ice,50,20,30,38.0,2813.869,7.78203392,7.149452209,0.008688386201724,0.007982129422864
GOES13,3.9,6,ice,50,20,30,39.0,2813.869,7.524138451,6.909032345,0.008400454350311,0.007713708512538
GOES13,3.9,6,ice,50,20,30,40.0,2813.869,7.256381512,6.659346104,0.008101512490363,0.007434941995536
GOES13,3.9,6,ice,50,20,30,41.0,2813.869,7.108745098,6.529200554,0.007936681265588,0.007289638748023
GOES13,3.9,6,ice,50,20,30,42.0,2813.869,6.954626083,6.393376827,0.007764612428943,0.00713799600171
GOES13,3.9,6,ice,50,20,30,43.0,2813.869,6.808496952,6.262464523,0.007601464036311,0.006991836698447
GOES13,3.9,6,ice,50,20,30,44.0,2813.869,6.672420502,6.138150215,0.007449539133039,0.006853043841797
GOES13,3.9,6,ice,50,20,30,45.0,2813.869,6.532093048,6.009949207,0.007292868122916,0.006709911611791
GOES13,3.9,6,ice,50,20,30,46.0,2813.869,6.450762749,5.940500736,0.007202065505647,0.006632374666647
GOES13,3.9,6,ice,50,20,30,47.0,2813.869,6.366473675,5.86853981,0.007107959512917,0.006552032647716
GOES13,3.9,6,ice,50,20,30,48.0,2813.869,6.237324238,5.751108646,0.00696376839297,0.006420924596088
GOES13,3.9,6,ice,50,20,30,49.0,2813.869,6.061861038,5.58659935,0.006767869472269,0.006237255350732
GOES13,3.9,6,ice,50,20,30,50.0,2813.869,5.881177425,5.41714716,0.006566142131293,0.006048067525983
GOES13,3.9,6,ice,50,20,30,55.0,2813.869,5.884439945,5.471714973,0.006569784628105,0.006108990703446
GOES13,3.9,6,ice,50,20,30,60.0,2813.869,5.912800789,5.536220074,0.006601448582312,0.006181008537759
GOES13,3.9,6,ice,50,20,35,5.0,2661.57,100.8156281,96.82530975,0.11899804874792,0.11428806373387
GOES13,3.9,6,ice,50,20,35,5.5,2661.57,95.67378235,91.82920074,0.112928854687988,0.108390890500647
GOES13,3.9,6,ice,50,20,35,6.0,2661.57,90.15762329,86.45541382,0.106417838716615,0.102047923939621
GOES13,3.9,6,ice,50,20,35,6.5,2661.57,84.23097992,80.6605072,0.099422306278378,0.095207887395164
GOES13,3.9,6,ice,50,20,35,7.0,2661.57,77.85595703,74.39426422,0.091897527641073,0.087811507472195
GOES13,3.9,6,ice,50,20,35,7.5,2661.57,70.99497986,67.59806824,0.083799151316678,0.079789595832402
GOES13,3.9,6,ice,50,20,35,8.0,2661.57,67.74301147,64.44032288,0.079960680037046,0.076062341007286
GOES13,3.9,6,ice,50,20,35,8.5,2661.57,64.30480957,61.09598923,0.075902387438844,0.072114846097893
GOES13,3.9,6,ice,50,20,35,9.0,2661.57,60.6660347,57.54869843,0.071607347894643,0.067927790068021
GOES13,3.9,6,ice,50,20,35,9.5,2661.57,56.81152344,53.78022003,0.067057663213197,0.063479654547763
GOES13,3.9,6,ice,50,20,35,10.0,2661.57,52.72553635,49.77021027,0.062234755296213,0.058746426715003
GOES13,3.9,6,ice,50,20,35,10.5,2661.57,50.60605621,47.73262024,0.059733020140927,0.056341350812707
GOES13,3.9,6,ice,50,20,35,11.0,2661.57,48.36982727,45.58139038,0.057093480166533,0.053802139773974
GOES13,3.9,6,ice,50,20,35,11.5,2661.57,46.00764084,43.30710983,0.054305265866365,0.051117685460136
GOES13,3.9,6,ice,50,20,35,12.0,2661.57,43.50946045,40.89936829,0.051356530660992,0.048275700040325
GOES13,3.9,6,ice,50,20,35,12.5,2661.57,40.86440277,38.34663391,0.048234428377073,0.045262571858547
