Long_LW_CloudFraction,Long_SW_CloudFraction,Time,XL_CloudAlbedo,XL_CloudAlbedoCorrected,XL_CloudFraction,XL_CloudFractionCorrected,TSI_CloudFraction,Lidar_CloudFraction
0.64,0.74,2014-03-18 18:15:00,,,,,0.99624,0.505522
0.61,0.99,2014-03-18 18:25:00,,,,,0.996401,0.651338
0.8,1.0,2014-03-18 18:35:00,0.10792012273642354,0.09657425328513093,0.6626649445347189,0.7405170603407913,0.995278,0.873016
0.93,0.97,2014-03-18 18:45:00,0.7158969549704398,0.6418241279481083,0.9992499351501468,1.1145732213517483,0.996879,0.951586
0.79,0.95,2014-03-18 18:55:00,0.5503262647231724,0.494355785767361,0.9639880125281772,1.0731297932501558,0.99876,0.843882
0.5,0.81,2014-03-18 19:05:00,,,,,0.986942,0.731192
0.63,0.91,2014-03-18 19:15:00,,,,,0.979423,0.737331
0.89,1.0,2014-03-18 19:25:00,0.5812422644038931,0.5255426639388939,0.980242372080784,1.084133287567164,0.997902,0.868729
0.88,1.0,2014-03-18 19:35:00,0.6150412851812533,0.5574215744983043,0.9700778126921716,1.070353089905076,0.989522,0.9599
0.86,1.0,2014-03-18 19:45:00,0.6223959538585851,0.5654767054871832,0.98001724482534,1.0786629439764874,0.995804,0.906511
0.75,0.86,2014-03-18 19:55:00,0.4632622256765758,0.42196968935066104,0.9137343898910107,1.00314936788356,0.837703,0.744088
0.38,0.58,2014-03-18 20:05:00,0.5844719249741288,0.5337778990165339,0.9180913571215108,1.005284452180547,0.69982,0.659628
0.45,0.67,2014-03-18 20:15:00,,,,,0.537159,0.475507
0.36,0.21,2014-03-18 20:25:00,,,,,0.240731,0.597826
0.71,0.72,2014-03-18 20:35:00,,,,,0.676163,0.491639
0.61,0.58,2014-03-18 20:45:00,,,,,0.584339,0.695906
0.82,1.0,2014-03-18 20:55:00,,,,,0.778272,0.744088
0.96,0.52,2014-03-18 21:05:00,0.5563913271745992,0.5169868771648617,0.8140762482236157,0.8761246835787991,0.850731,0.950972
0.8,1.0,2014-03-18 21:15:00,0.592015061261125,0.5517852173227936,0.943994045447986,1.0128192548498358,0.792186,0.788851
0.57,0.84,2014-03-18 21:25:00,0.4225599240035134,0.3950778637907753,0.7990347117502722,0.8546164642931531,0.25936,0.461925
0.25,--,2014-03-18 21:35:00,0.5128334877376688,0.4809992421455174,0.1659634415975366,0.1769474941618778,0.132918,0.151338
0.0,--,2014-03-18 21:45:00,0.7357410103930253,0.6922781236128164,0.3498817980289459,0.3718482194071448,0.1181,0.0
0.0,--,2014-03-18 21:55:00,,,,,0.167569,0.0
0.0,--,2014-03-18 22:05:00,,,,,--,0.0
1.0,--,2014-03-19 10:15:00,,,,,--,0.0214961
1.0,--,2014-03-19 10:25:00,,,,,0.785976,0.0167224
1.0,--,2014-03-19 10:35:00,0.974667191505432,0.9178575878919736,1.0,1.0618937015533447,0.843858,0.076087
1.0,--,2014-03-19 10:45:00,0.9892369508743286,0.9285997318153736,1.0,1.0652996301650999,0.939081,0.0768588
1.0,--,2014-03-19 10:55:00,0.9877876043319702,0.9243032194813318,1.0,1.0686835050582886,0.942194,0.0618026
1.0,1.0,2014-03-19 11:05:00,0.9893079996109008,0.9228284624983626,1.0,1.0720388889312744,0.967219,0.0197425
1.0,1.0,2014-03-19 11:15:00,0.9889555573463441,0.9196510386585623,1.0,1.075359582901001,0.963858,0.0188841
1.0,1.0,2014-03-19 11:25:00,0.9926243424415588,0.9202562807517009,1.0,1.078639030456543,0.968477,0.0183793
1.0,1.0,2014-03-19 11:35:00,0.9929649233818054,0.9178219979723188,1.0,1.0818709135055542,0.976861,0.0
1.0,1.0,2014-03-19 11:45:00,0.9902857542037964,0.9126642184280604,1.0,1.085049390792847,0.981538,0.0
1.0,1.0,2014-03-19 11:55:00,0.9868732690811156,0.9069124788458116,1.0,1.0881681442260742,0.983894,0.0
1.0,1.0,2014-03-19 12:05:00,0.9848835127387344,0.9025514584146426,0.9997099041938782,1.0909048929926328,0.987164,0.0
1.0,1.0,2014-03-19 12:15:00,0.982111539476,0.8975585176629219,0.9997382164001464,1.0939169084354603,0.991067,0.0
1.0,1.0,2014-03-19 12:25:00,0.9807636139837966,0.8939535653676222,0.999761402606964,1.0968462393671317,0.992417,0.0
1.0,1.0,2014-03-19 12:35:00,0.978672949898334,0.8897590710906047,0.999780535697937,1.0996888909748463,0.992911,0.0
1.0,1.0,2014-03-19 12:45:00,0.9732559636497486,0.882640081653471,0.9995933175086976,1.1022161554994128,0.991088,0.13621
1.0,1.0,2014-03-19 12:55:00,0.971003576122476,0.8784933486867266,0.9998103380203248,1.105095918043375,0.993578,0.351211
1.0,1.0,2014-03-19 13:05:00,0.9703367948532104,0.8758750653427316,1.0,1.1078484058380127,0.993154,0.397766
1.0,1.0,2014-03-19 13:15:00,0.9750696254536004,0.8782130357522216,0.9998319745063782,1.1101017056339018,0.994719,0.286942
1.0,1.0,2014-03-19 13:25:00,0.9645960106886132,0.8669588035864761,0.9996811747550964,1.1122656222419778,0.992355,0.375418
1.0,1.0,2014-03-19 13:35:00,0.9588015101877084,0.8600347818860938,0.999544322490692,1.1143323806066192,0.988418,0.650502
1.0,1.0,2014-03-19 13:45:00,0.9628309444496679,0.8620226106925575,0.9997093081474304,1.1166192689138301,0.990057,0.806182
1.0,1.0,2014-03-19 13:55:00,0.9664725065231324,0.8637492900512569,1.0,1.1189271211624146,0.992427,0.802575
1.0,1.0,2014-03-19 14:05:00,0.9365222417228026,0.8355939343655752,0.9995961785316468,1.1203337116691399,0.987739,0.621459
1.0,1.0,2014-03-19 14:15:00,0.9577917079242312,0.8532530967564719,0.9996093511581421,1.1220791947222748,0.987674,0.482403
1.0,1.0,2014-03-19 14:25:00,0.9559448431745021,0.8503953916888859,0.9997471570968628,1.1238338643946406,0.987385,0.192147
1.0,1.0,2014-03-19 14:35:00,0.9669773255320994,0.8590890688443321,0.9996308088302612,1.1251689272946948,0.990832,0.108605
0.88,1.0,2014-03-19 14:45:00,0.9589207963688228,0.8509263134952543,0.9997596144676208,1.1266431305253377,0.989444,0.150376
0.93,1.0,2014-03-19 14:55:00,0.9449229208321364,0.8376202415874153,0.9995291829109192,1.1275730791596177,0.988882,0.154639
1.0,1.0,2014-03-19 15:05:00,0.9443289731772482,0.836316390698758,0.9994220137596129,1.1285001400436556,0.988113,0.0914634
1.0,1.0,2014-03-19 15:15:00,0.9361904782354606,0.8284448523520439,0.9993170499801636,1.1292859196042428,0.98858,0.0
1.0,1.0,2014-03-19 15:25:00,0.9267485233401994,0.819538603151743,0.9992132782936096,1.1299277747250471,0.991212,0.0
1.0,1.0,2014-03-19 15:35:00,0.9118755606092936,0.8059494979447751,0.998887538909912,1.1301714770613671,0.990451,0.252016
1.0,1.0,2014-03-19 15:45:00,0.8948121747170318,0.7905434844474512,0.9992271661758424,1.1310201793985897,0.989217,0.314477
1.0,1.0,2014-03-19 15:55:00,0.8849917106197153,0.7816491220522234,0.9989018440246582,1.1309676256829562,0.989361,0.284475
1.0,1.0,2014-03-19 16:05:00,0.8816234024664196,0.7785596219795627,0.998795211315155,1.131013229697068,0.983439,0.0659722
0.96,1.0,2014-03-19 16:15:00,0.8572083065862649,0.7569874699391902,0.9989050626754762,1.1311544130119842,0.983135,0.0
1.0,1.0,2014-03-19 16:25:00,0.8186713145853898,0.723041066540345,0.99780535697937,1.1297762479900086,0.987368,0.0
1.0,1.0,2014-03-19 16:35:00,0.8070422124583652,0.7129482751202192,0.9976849555969238,1.1293580502254486,0.991186,0.0
0.95,1.0,2014-03-19 16:45:00,0.7723041159151763,0.6825205247096376,0.9962247014045716,1.1272751652390771,0.992262,0.0
1.0,1.0,2014-03-19 16:55:00,0.7395754847570001,0.6539318257053287,0.9959641695022584,1.1264028672495812,0.994457,0.282282
1.0,1.0,2014-03-19 17:05:00,0.7368452726744228,0.6519367440383612,0.9963685870170592,1.126136070559653,0.993991,0.217155
0.84,1.0,2014-03-19 17:15:00,0.7284416478840962,0.6449994674773051,0.9966597557067872,1.1255954639254924,0.994453,0.19861
0.63,1.0,2014-03-19 17:25:00,0.6913270040987226,0.6126877846396539,0.995194613933588,1.1229290483578604,0.995606,0.0164384
0.63,1.0,2014-03-19 17:35:00,0.6364659399693491,0.5646470691742524,0.995335459711164,1.1219346624367057,0.996473,0.123177
0.63,1.0,2014-03-19 17:45:00,0.6047281978729204,0.5371093766198785,0.9948592186570848,1.1201059758477032,0.996731,0.251023
0.63,1.0,2014-03-19 17:55:00,0.6101326793154371,0.5426016518359142,0.9963567257275912,1.1203611278462648,0.996693,0.294833
0.63,1.0,2014-03-19 18:05:00,0.6089783440215539,0.5423326399269129,0.9952147007379548,1.1175137835756699,0.997411,0.308481
0.63,1.0,2014-03-19 18:15:00,0.6024976085054202,0.5373758711758103,0.9955917597559948,1.1162422551429425,0.996925,0.383636
0.63,1.0,2014-03-19 18:25:00,0.5884858972440672,0.5257371259269756,0.9950159790905128,1.113775007224042,0.997223,0.548052
0.63,1.0,2014-03-19 18:35:00,0.6112169153757322,0.5470002341789688,0.9974078536346072,1.1145014454794793,0.99751,0.730186
0.8,1.0,2014-03-19 18:45:00,0.6593025569326787,0.5911326009867394,0.9975939989091138,1.1126374575917342,0.997749,0.874582
0.73,1.0,2014-03-19 18:55:00,0.6611819482378545,0.593986406162758,0.9976348280907328,1.1104936618469108,0.997566,0.905498
0.63,1.0,2014-03-19 19:05:00,0.5980602686908794,0.5383957947379957,0.9963467122264098,1.106760840718262,0.99715,0.865004
0.63,1.0,2014-03-19 19:15:00,0.5833157532690575,0.5262669767848807,0.9945518974897778,1.1023640373440342,0.997202,0.598797
0.59,1.0,2014-03-19 19:25:00,0.569004052292519,0.514524971570888,0.9925205722541178,1.0976109203641935,0.99651,0.421757
0.55,0.85,2014-03-19 19:35:00,0.4570022902527704,0.4142280483203229,0.8586889682346812,0.9473593753230752,0.994954,0.448161
0.64,0.92,2014-03-19 19:45:00,0.41626484766814137,0.3782339855815383,0.8568187467726446,0.942970591487566,0.997527,0.680335
0.66,0.94,2014-03-19 19:55:00,0.4333585045372764,0.3947714080285153,0.9316551308676342,1.0227201515772268,0.992848,0.83147
0.71,0.97,2014-03-19 20:05:00,0.4520284406468814,0.4128647479478602,0.9387522632279662,1.0278008083999888,0.995835,0.848537
0.7,1.0,2014-03-19 20:15:00,0.5061959569551511,0.4635948545975338,0.9705383959217794,1.059724039672195,0.935536,0.681857
0.5,1.0,2014-03-19 20:25:00,0.5641314817211063,0.5180960999373576,0.9971483372246944,1.085749861931634,0.812937,0.588284
0.38,1.0,2014-03-19 20:35:00,0.5306760114559785,0.488764412723735,0.9787999068289264,1.0627320996527905,0.71282,0.509197
0.27,0.79,2014-03-19 20:45:00,0.5455176532435801,0.5039032364640331,0.9651885720920116,1.0448978428475284,0.603264,0.629289
0.0,0.44,2014-03-19 20:55:00,0.5696917570715075,0.5278035631366458,0.7973632823875636,0.8606446054818927,0.449321,0.749141
0.0,0.43,2014-03-19 21:05:00,,,,,0.307116,0.565778
0.0,0.42,2014-03-19 21:15:00,,,,,0.260507,0.312124
0.0,--,2014-03-19 21:25:00,,,,,0.226046,0.0360134
0.0,--,2014-03-19 21:35:00,0.12784815990390652,0.11992652081474064,0.35160081434642004,0.374825491722092,0.231371,0.0
0.0,--,2014-03-19 21:45:00,0.4352921726288441,0.4096281069797288,0.8934687411968957,0.9494464439931648,0.247014,0.0150628
0.11,--,2014-03-19 21:55:00,,,,,0.232126,0.198624
0.38,--,2014-03-19 22:05:00,,,,,--,0.198795
0.88,--,2014-03-20 10:15:00,,,,,--,0.904721
0.88,--,2014-03-20 10:25:00,,,,,0.628006,0.93066
0.88,--,2014-03-20 10:35:00,0.7294930021151809,0.6869279301225397,0.9972145557403564,1.059006350040562,0.893018,0.964912
1.0,--,2014-03-20 10:45:00,0.8040463924407959,0.754710964151053,1.0,1.065369963645935,0.903428,0.993317
0.89,--,2014-03-20 10:55:00,0.8683535605905696,0.8124920945879801,0.9989429116249084,1.0676234758641954,0.925408,0.689003
1.0,1.0,2014-03-20 11:05:00,0.9238466620445251,0.8617106125184745,1.0,1.0721077919006348,0.948967,0.360825
1.0,1.0,2014-03-20 11:15:00,0.9720225334167479,0.9038476439029728,1.0,1.0754274129867554,0.974248,0.0
1.0,1.0,2014-03-20 11:25:00,0.9682576656341552,0.8976106216499156,1.0,1.078705668449402,0.974102,0.0
1.0,1.0,2014-03-20 11:35:00,0.9816187620162964,0.907279676516116,1.0,1.081936240196228,0.969414,0.0
0.95,1.0,2014-03-20 11:45:00,0.9959600544224566,0.91783980142448,0.999630570411682,1.0847122948519117,0.935001,0.0
0.88,1.0,2014-03-20 11:55:00,,,,,0.895082,0.0
0.95,1.0,2014-03-20 12:05:00,,,,,0.919423,0.0
1.0,1.0,2014-03-20 12:15:00,0.9982736706733704,0.9122809970403062,1.0,1.0942611694335938,0.963458,0.0
1.0,1.0,2014-03-20 12:25:00,0.9954734980177028,0.9073153975932321,0.9997616410255432,1.0969021584066638,0.966017,0.0
1.0,1.0,2014-03-20 12:35:00,0.994950668849394,0.9045142137883198,0.9993422627449036,1.0992599536530892,0.98045,0.0
1.0,1.0,2014-03-20 12:45:00,0.9929404053145288,0.9004506073077314,0.998983919620514,1.1015945683200528,0.985798,0.0
1.0,1.0,2014-03-20 12:55:00,0.9910033578084606,0.8965489207231151,0.9998104572296144,1.1051438436704757,0.986537,0.0154506
1.0,1.0,2014-03-20 13:05:00,0.9899877967572878,0.8935768039194535,0.9998220205307008,1.1076961654701023,0.986691,0.0437768
1.0,1.0,2014-03-20 13:15:00,0.9894738793373108,0.8911528878078068,1.0,1.1103301048278809,0.987729,0.0609966
1.0,1.0,2014-03-20 13:25:00,0.988737940788269,0.8886262195108885,1.0,1.112658977508545,0.99045,0.0448014
0.96,1.0,2014-03-20 13:35:00,0.987390160560608,0.8856504661175301,1.0,1.1148756742477417,0.992701,0.0169205
0.88,1.0,2014-03-20 13:45:00,0.9869027178779952,0.8835488931346227,0.9998546838760376,1.1168134697102232,0.994244,0.0
0.88,1.0,2014-03-20 13:55:00,0.9847086183777,0.8800249245555276,0.9998604059219359,1.1187991742202428,0.995126,0.0
1.0,1.0,2014-03-20 14:05:00,0.9817953109741212,0.8759687655119212,1.0,1.120810866355896,0.993351,0.0
0.91,1.0,2014-03-20 14:15:00,0.9792127178656804,0.8723199816906952,0.9994789361953736,1.1219535332258346,0.99451,0.0154639
1.0,1.0,2014-03-20 14:25:00,0.980776242446506,0.8724719248754286,0.9994941949844359,1.12356642426505,0.994464,0.0275689
1.0,1.0,2014-03-20 14:35:00,0.9734521812030514,0.8648316154090618,0.9996306896209716,1.125181662963115,0.992829,0.0301003
0.88,1.0,2014-03-20 14:45:00,0.968859358201106,0.8597388559272084,0.9995190501213074,1.1263808524344512,0.990881,0.0150502
0.88,1.0,2014-03-20 14:55:00,0.9734829190072964,0.8629334024970621,0.9997644424438475,1.1278432436774892,0.993931,0.00257954
1.0,1.0,2014-03-20 15:05:00,0.971792507421118,0.8606382756307257,0.9996530413627625,1.1287614821745249,0.99296,0.0
1.0,1.0,2014-03-20 15:15:00,0.96435765400114,0.8533730746736875,0.9996582865715028,1.1296678424140794,0.988431,0.0
1.0,1.0,2014-03-20 15:25:00,0.9577435440026322,0.8469541583673091,0.9994376301765442,1.1301732549257435,0.988081,0.0
1.0,1.0,2014-03-20 15:35:00,0.9525475025093928,0.8419061851978499,0.9993320107460022,1.130661857282938,0.985384,0.0
1.0,1.0,2014-03-20 15:45:00,0.9510298015131132,0.8402227854133747,0.9993371367454528,1.1311278571624683,0.985157,0.0
1.0,1.0,2014-03-20 15:55:00,0.9460957257848449,0.8356336248752494,0.999560296535492,1.1316918037586632,0.982008,0.0
0.93,1.0,2014-03-20 16:05:00,0.9662701470136856,0.8533304633801276,0.999890387058258,1.1322275164925912,0.982046,0.097079
0.88,1.0,2014-03-20 16:15:00,0.924583366684198,0.8165071817807802,0.9993423223495485,1.1316193041349436,0.979854,0.128866
0.96,1.0,2014-03-20 16:25:00,0.9130899719487476,0.8064551592087901,0.9992309808731079,1.1313558824409853,0.985327,0.125418
0.88,1.0,2014-03-20 16:35:00,0.9040523905240514,0.7986756018989816,0.9992273449897766,1.1310648125060254,0.986249,0.0576441
0.88,1.0,2014-03-20 16:45:00,0.9060624168037308,0.8007597383471154,0.9988882541656494,1.1302455185301312,0.987527,0.0278989
0.88,1.0,2014-03-20 16:55:00,0.8724522895411132,0.7714541194508537,0.9988772869110109,1.1296495202546453,0.988848,0.227803
0.88,1.0,2014-03-20 17:05:00,0.8589269054654701,0.7599857933141984,0.9985225796699524,1.1285183446037548,0.989987,0.424215
0.88,1.0,2014-03-20 17:15:00,0.8497048316218595,0.7524098922769209,0.997808277606964,1.12683594835417,0.990931,0.448839
0.91,1.0,2014-03-20 17:25:00,0.7881260219325288,0.6985135902299922,0.9971824288368224,1.125111138526904,0.992393,0.429289
0.91,1.0,2014-03-20 17:35:00,0.7534285239317967,0.6684502547038683,0.9967648983001708,1.1234809183609684,0.992444,0.514644
0.93,1.0,2014-03-20 17:45:00,0.7515178065330819,0.6675266339858602,0.9971796870231628,1.122649274136478,0.993491,0.824415
1.0,1.0,2014-03-20 17:55:00,0.7370594484087661,0.6555226542561787,0.9972309470176696,1.1212709232437137,0.993293,0.896048
0.88,1.0,2014-03-20 18:05:00,0.7388179956459833,0.658008235522307,0.9971487522125244,1.1196082399877128,0.995144,0.914089
0.88,1.0,2014-03-20 18:15:00,0.7833073924570333,0.6986933333614272,0.9981257915496826,1.1190021054894714,0.995144,0.827468
0.86,1.0,2014-03-20 18:25:00,0.6865583919967505,0.6133991705887917,0.9963919520378621,1.1152301620052398,0.995322,0.878028
0.84,1.0,2014-03-20 18:35:00,0.6968312582149473,0.6236692573535337,0.9969684481620896,1.1139217941916022,0.996953,0.847953
0.8,1.0,2014-03-20 18:45:00,0.7047541185276607,0.6319370854211531,0.9971355199813874,1.1120337461580796,0.997014,0.922241
0.88,1.0,2014-03-20 18:55:00,0.7187250001194735,0.6457370601803253,0.9977865219116214,1.1105667651781916,0.99664,0.908076
0.88,1.0,2014-03-20 19:05:00,0.7538766799971233,0.6787281921341831,0.9986677765846252,1.1092398349689956,0.996639,0.789519
0.77,1.0,2014-03-20 19:15:00,0.6850972899700405,0.6181514341222717,0.9980610609055194,1.106151163463521,0.996603,0.554506
0.63,1.0,2014-03-20 19:25:00,0.6780867496659485,0.6132222198561926,0.9971857666970996,1.1026646351975868,0.99725,0.392648
0.63,1.0,2014-03-20 19:35:00,0.6555687666532992,0.5942677086998533,0.9971882104875572,1.1000521073251102,0.997111,0.463659
0.82,1.0,2014-03-20 19:45:00,0.6600051174117465,0.5997662918151261,0.996320307254898,1.0963878936567009,0.996672,0.580268
0.66,1.0,2014-03-20 19:55:00,0.6112016308939318,0.5568369007522899,0.9955346584632412,1.0927300364651058,0.981603,0.745486
0.63,1.0,2014-03-20 20:05:00,0.6296028226788712,0.5751153472309221,0.9935650229497694,1.08769718279314,0.991094,0.740327
0.52,1.0,2014-03-20 20:15:00,0.5588422546585387,0.511866192442364,0.9689723882600308,1.0578989629561784,0.940877,0.580396
0.25,0.9,2014-03-20 20:25:00,0.4420270563674484,0.4060009551402353,0.9216607062087848,1.0034433756302241,0.96025,0.32107
0.0,0.94,2014-03-20 20:35:00,0.3770958143687237,0.3473529922564199,0.8829853582895502,0.9585928153284912,0.952997,0.117057
0.3,0.98,2014-03-20 20:45:00,0.3620755030042462,0.3344933642381028,0.9171275715139569,0.9927534064281206,0.977966,0.155518
0.32,0.98,2014-03-20 20:55:00,0.3515238021132387,0.32571515438274473,0.929848089800006,1.0035263374025758,0.973299,0.191581
0.07,0.95,2014-03-20 21:05:00,0.3441814179574117,0.3198813493289598,0.9358523642510724,1.0069452139126929,0.971622,0.205326
0.32,0.92,2014-03-20 21:15:00,0.3042619305836333,0.2836538170438196,0.8717200387361196,0.9350525393187914,0.948913,0.0927835
0.5,--,2014-03-20 21:25:00,0.3312088060444066,0.3097428004485814,0.933391298490626,0.9980778151989312,0.930068,0.0451505
0.25,--,2014-03-20 21:35:00,0.3528729315112194,0.3310491101893559,0.9245187703357096,0.985466019041422,0.803997,0.232441
0.45,--,2014-03-20 21:45:00,0.3999406322321467,0.3764074065922348,0.9975475941904032,1.0599148914579226,0.739179,0.364865
0.39,--,2014-03-20 21:55:00,,,,,0.466287,0.697183
0.71,--,2014-03-20 22:05:00,,,,,--,--
0.88,--,2014-03-24 10:15:00,,,,,--,--
0.96,--,2014-03-24 10:25:00,,,,,0.860577,--
0.88,--,2014-03-24 10:35:00,0.6535775332504687,0.6152773159955268,0.997368454933414,1.0594533514737134,0.966283,--
0.88,--,2014-03-24 10:45:00,0.597663079156015,0.5608433216455895,0.9984894396060844,1.0640409717793584,0.949026,--
0.77,--,2014-03-24 10:55:00,0.5379477464320874,0.5032111755762454,0.9979381727302356,1.0668256532340166,0.956285,--
0.88,1.0,2014-03-24 11:05:00,0.6430428886918959,0.5996411781073514,0.9984603524217252,1.0707283834177417,0.987272,--
0.89,1.0,2014-03-24 11:15:00,0.5973174704409487,0.5552860637604373,0.9981740714344971,1.0737291106701032,0.992703,--
0.79,1.0,2014-03-24 11:25:00,0.5384984577918532,0.4990879995346823,0.9979980151478316,1.0768048771709486,0.997279,--
0.88,1.0,2014-03-24 11:35:00,0.6809874598126985,0.6292688778106499,0.9983058571816624,1.0803549861921569,0.997434,--
0.88,1.0,2014-03-24 11:45:00,0.6708248867619888,0.6180683128562979,0.9989007115368628,1.08416406854202,0.997503,--
0.88,1.0,2014-03-24 11:55:00,0.6959610679864661,0.6393964219438543,0.9987096786499148,1.0870612200933598,0.997625,--
0.95,1.0,2014-03-24 12:05:00,0.5256773805496008,0.481606674351499,0.9979844486213084,1.089307683467851,0.997865,--
0.93,1.0,2014-03-24 12:15:00,0.4517527786226538,0.4127566018231962,0.9742486500532191,1.066293144160141,0.998389,--
0.98,0.97,2014-03-24 12:25:00,0.4410942255267539,0.4019560854506629,0.993357650613288,1.090080084437795,0.998258,--
1.0,1.0,2014-03-24 12:35:00,0.5898358868888125,0.5361278019888035,0.9975961449220754,1.0975330969858212,0.998842,--
0.88,1.0,2014-03-24 12:45:00,0.6616380058882456,0.5999089330649651,0.9987839460372712,1.1015562228637967,0.99885,--
0.84,1.0,2014-03-24 12:55:00,0.4559420957843117,0.4124219952782083,0.9536447675009952,1.05427644234842,0.998659,--
0.88,1.0,2014-03-24 13:05:00,0.6279408180035857,0.5667079615758307,0.9964457154326692,1.1041117825573956,0.998149,--
0.8,1.0,2014-03-24 13:15:00,0.5675539516834716,0.5110919500418486,0.9949647801172016,1.1048817980701051,0.99818,--
0.66,1.0,2014-03-24 13:25:00,0.6268732022554715,0.5633356547069229,0.9968142509519796,1.1092430175988957,0.998612,--
0.73,1.0,2014-03-24 13:35:00,0.6913159827470831,0.6200198309779089,0.9986332058906804,1.1134661532443524,0.998396,--
0.88,1.0,2014-03-24 13:45:00,0.8049165441429903,0.7205571662935794,0.9986916184425354,1.1156136442529174,0.997503,--
0.88,0.35,2014-03-24 13:55:00,0.8101273369627388,0.7239488072103759,0.9347583055496216,1.0460315000680112,0.99003,--
